Date,Eyinos,Marathonas,Mornos,Yliki,Synolo,Total
2008-08-09,42181782,24284850,238632000,265574000,570672632.0,
2008-08-10,42204197,24366334,237455000,264709000,568734531.0,
2008-08-11,42226619,24590870,236278000,264017000,567112489.0,
2008-08-12,42226619,24775396,235208000,263152000,565362015.0,
2008-08-13,42249049,24940024,234245000,262287000,563721073.0,
2008-08-14,42249049,25063936,233068000,261249000,561629985.0,
2008-08-15,42249049,25146742,231998000,260384000,559777791.0,
2008-08-16,42249049,25417005,230928000,259346000,557940054.0,
2008-08-17,42249049,25709801,229765000,258660000,556383850.0,
2008-08-18,42226619,25730750,228715000,257640000,554312369.0,
2008-08-19,42249049,25772848,227560000,257130000,552711897.0,
2008-08-20,42249049,25772848,226510000,256110000,550641897.0,
2008-08-21,42226619,25920191,225355000,254920000,548421810.0,
2008-08-22,42226619,25962389,224095000,254070000,546354008.0,
2008-08-23,42249049,26025836,222940000,253220000,544434885.0,
2008-08-24,42249049,26068134,221785000,252200000,542302183.0,
2008-08-25,42249049,26152730,220630000,251520000,540551779.0,
2008-08-26,42226619,26131581,219520000,250670000,538548200.0,
2008-08-27,42249049,26089283,218368000,249820000,536526332.0,
2008-08-28,42271485,26089283,217312000,248970000,534642768.0,
2008-08-29,42271485,26089283,216256000,248120000,532736768.0,
2008-08-30,42271485,26046985,215200000,247100000,530618470.0,
2008-08-31,42271485,26068134,214144000,246760000,529243619.0,
2008-09-01,42293928,26152730,213184000,246250000,527880658.0,
2008-09-02,42316379,26216474,212320000,245400000,526252853.0,
2008-09-03,42316379,26237722,211264000,244720000,524538101.0,
2008-09-04,42338836,26216474,210118000,244040000,522713310.0,
2008-09-05,42361301,26195226,209084000,243530000,521170527.0,
2008-09-06,42383773,26131581,208050000,242850000,519415354.0,
2008-09-07,42383773,26025836,207016000,242170000,517595609.0,
2008-09-08,42406251,26004687,206076000,241499000,515985938.0,
2008-09-09,42428737,25920191,204948000,240831000,514127928.0,
2008-09-10,42451230,25920191,203914000,240330000,512615421.0,
2008-09-11,42473729,25751799,202880000,239662000,510767528.0,
2008-09-12,42473729,25688852,201752000,238994000,508908581.0,
2008-09-13,42473729,25542209,200636000,238493000,507144938.0,
2008-09-14,42473729,25458707,199544000,237992000,505468436.0,
2008-09-15,42496236,25417005,198452000,237157000,503522241.0,
2008-09-16,42563799,25396154,197451000,236489000,501899953.0,
2008-09-17,42608876,25396154,196359000,235988000,500352030.0,
2008-09-18,42608876,25375303,195267000,235320000,498571179.0,
2008-09-19,42608876,25375303,194084000,234652000,496720179.0,
2008-09-20,42631426,25417005,192992000,233984000,495024431.0,
2008-09-21,42653982,25626005,191900000,233650000,493829987.0,
2008-09-22,42699116,25772848,191010000,233483000,492964964.0,
2008-09-23,42721693,25899142,190031000,232982000,491633835.0,
2008-09-24,42721693,25983538,189052000,232314000,490071231.0,
2008-09-25,42812074,26152730,187984000,231980000,488928804.0,
2008-09-26,42947858,26280218,187361000,231312000,487901076.0,
2008-09-27,42993176,26301466,186382000,230811000,486487642.0,
2008-09-28,43015846,26343962,185581000,230477000,485417808.0,
2008-09-29,43106595,26386558,184780000,229976000,484249153.0,
2008-09-30,43152013,26429254,183890000,229475000,482946267.0,
2008-10-01,43197459,26471950,183000000,228974000,481643409.0,
2008-10-02,43265681,26493298,182208000,228473000,480439979.0,
2008-10-03,43722139,26535994,181592000,227972000,479822133.0,
2008-10-04,44296746,26578690,181328000,227638000,479841436.0,
2008-10-05,44829370,26600136,181064000,227137000,479630506.0,
2008-10-06,45225518,26514646,180800000,226636000,479176164.0,
2008-10-07,45436098,26514646,180184000,226135000,478269744.0,
2008-10-08,45623778,26493298,179216000,225634000,476967076.0,
2008-10-09,45670772,26450602,178424000,225300000,475845374.0,
2008-10-10,45717795,26471950,177632000,224805000,474626745.0,
2008-10-11,45835480,26493298,176664000,224310000,473302778.0,
2008-10-12,45906180,26471950,175696000,223650000,471724130.0,
2008-10-13,45953350,26471950,174816000,223155000,470396300.0,
2008-10-14,46024160,26493298,174114000,222660000,469291458.0,
2008-10-15,46071404,26493298,173082000,222165000,467811702.0,
2008-10-16,46118678,26514646,172308000,221505000,466446324.0,
2008-10-17,46189643,26535994,171448000,221340000,465513637.0,
2008-10-18,46236990,26493298,170674000,220845000,464249288.0,
2008-10-19,46308066,26429254,169814000,220350000,462901320.0,
2008-10-20,46331773,26386558,169040000,219690000,461448331.0,
2008-10-21,46379209,26450602,168180000,220020000,461029811.0,
2008-10-22,46402938,26471950,167062000,219855000,459791888.0,
2008-10-23,46450419,26471950,166202000,219360000,458484369.0,
2008-10-24,46497929,26471950,165264000,218865000,457098879.0,
2008-10-25,46521695,26493298,164340000,218535000,455889993.0,
2008-10-26,46569250,26493298,163332000,218040000,454434548.0,
2008-10-27,46593039,26557342,162408000,217545000,453103381.0,
2008-10-28,46616835,26557342,161736000,217050000,451960177.0,
2008-10-29,46664449,26557342,161064000,216720000,451005791.0,
2008-10-30,46712093,26557342,160308000,216225000,449802435.0,
2008-10-31,46783614,26621582,159636000,215730000,448771196.0,
2008-11-01,46831333,26600136,158796000,215400000,447627469.0,
2008-11-02,46855203,26557342,158040000,215235000,446687545.0,
2008-11-03,46879081,26535994,157200000,214740000,445355075.0,
2008-11-04,46926859,26535994,156380000,214245000,444087853.0,
2008-11-05,46974667,26514646,155314000,213915000,442718313.0,
2008-11-06,46974667,26493298,154658000,213420000,441545965.0,
2008-11-07,46998582,26386558,153920000,212925000,440230140.0,
2008-11-08,47070372,26301466,153182000,212595000,439148838.0,
2008-11-09,47166197,26152730,152444000,212100000,437862927.0,
2008-11-10,47166197,26089283,151788000,211605000,436648480.0,
2008-11-11,47190172,26004687,151050000,211440000,435684859.0,
2008-11-12,47214154,25983538,150312000,211110000,434619692.0,
2008-11-13,47262142,25899142,149574000,210615000,433350284.0,
2008-11-14,47286147,25878093,148842000,210120000,432126240.0,
2008-11-15,47430333,25709801,148210000,209790000,431140134.0,
2008-11-16,47526608,25626005,147657000,209460000,430269613.0,
2008-11-17,47767821,25563158,147025000,208965000,429320979.0,
2008-11-18,47840332,25584107,146393000,208965000,428782439.0,
2008-11-19,47937118,25605056,145840000,208637000,428019174.0,
2008-11-20,48131054,25563158,145524000,208311000,427529212.0,
2008-11-21,48252510,25500409,144813000,208311000,426876919.0,
2008-11-22,48447234,25458707,144418000,207985000,426308941.0,
2008-11-23,49749618,25375303,145050000,207496000,427670921.0,
2008-11-24,50396429,25375303,145050000,207170000,427991732.0,
2008-11-25,50847298,25312750,144655000,206844000,427659048.0,
2008-11-26,51224956,25312750,144260000,206518000,427315706.0,
2008-11-27,51528354,25229746,143944000,206192000,426894100.0,
2008-11-28,51782052,25125991,143549000,205866000,426323043.0,
2008-11-29,52011056,25063936,143233000,205540000,425847992.0,
2008-11-30,52727624,25084588,143154000,205051000,426017212.0,
2008-12-01,53114072,25043284,142680000,204725000,425562356.0,
2008-12-02,53398614,24981328,142285000,204562000,425226942.0,
2008-12-03,53710134,24940024,142285000,204073000,425008158.0,
2008-12-04,53996715,24919372,141969000,203910000,424795087.0,
2008-12-05,53840277,24857612,141732000,203584000,424013889.0,
2008-12-06,53554229,24816504,141653000,203258000,423281733.0,
2008-12-07,53243289,24754842,141653000,202932000,422583131.0,
2008-12-08,52907742,24693180,141653000,202606000,421859922.0,
2008-12-09,52522254,24631794,141653000,202280000,421087048.0,
2008-12-10,52138558,24549946,141732000,201954000,420374504.0,
2008-12-11,51756647,24509022,141732000,201628000,419625669.0,
2008-12-12,51401801,24631794,141890000,201302000,419225595.0,
2008-12-13,51401801,24693180,142206000,202443000,420743981.0,
2008-12-14,51807466,24488560,142522000,203421000,422239026.0,
2008-12-15,52011056,24529484,142838000,202606000,421984540.0,
2008-12-16,52113042,24488560,143075000,202280000,421956602.0,
2008-12-17,52036541,24447818,143233000,202117000,421834359.0,
2008-12-18,51985580,24386705,143470000,202117000,421959285.0,
2008-12-19,54153445,24407076,144892000,202117000,425569521.0,
2008-12-20,56378572,24386705,146156000,201791000,428712277.0,
2008-12-21,57649091,24386705,147104000,201465000,430604796.0,
2008-12-22,58167975,24407076,147420000,201465000,431460051.0,
2008-12-23,57921808,24590870,148526000,201302000,432340678.0,
2008-12-24,57485866,24549946,149328000,201465000,432828812.0,
2008-12-25,56889960,24549946,149984000,201139000,432562906.0,
2008-12-26,56298102,24590870,150722000,200976000,432586972.0,
2008-12-27,55736897,24631794,151460000,200650000,432478691.0,
2008-12-28,55099978,24816504,152280000,200813000,433009482.0,
2008-12-29,54389088,24940024,152936000,201465000,433730112.0,
2008-12-30,53684129,24898720,153674000,201628000,433884849.0,
2008-12-31,52907742,24837058,154248000,201791000,433783800.0,
2009-01-01,52138558,24775396,154986000,201628000,433527954.0,
2009-01-02,51452398,24693180,155478000,201628000,433251578.0,
2009-01-03,52804770,24672718,156626000,201465000,435568488.0,
2009-01-04,55790188,24652256,157452000,201465000,439359444.0,
2009-01-05,60190192,24631794,162072000,201628000,448521986.0,
2009-01-06,60106185,24611332,165180000,201791000,451688517.0,
2009-01-07,62919917,24652256,166288000,202443000,456303173.0,
2009-01-08,63208941,24652256,167750000,202932000,458543197.0,
2009-01-09,63847938,24693180,170760000,203584000,462885118.0,
2009-01-10,64579349,24672718,174288000,204073000,467613067.0,
2009-01-11,65271365,24672718,176224000,204562000,470730083.0,
2009-01-12,63527898,24631794,178952000,205214000,472325692.0,
2009-01-13,62488049,24631794,180888000,205540000,473547843.0,
2009-01-14,61801203,24652256,183178000,205703000,475334459.0,
2009-01-15,67332805,24672718,188518000,206844000,487367523.0,
2009-01-16,68694809,24672718,192264000,208637000,494268527.0,
2009-01-17,68832035,24611332,194630000,210450000,498523367.0,
2009-01-18,68311573,24529484,197451000,211770000,502062057.0,
2009-01-19,67305754,24488560,200090000,212430000,504314314.0,
2009-01-20,66685619,24386705,202504000,213090000,506666324.0,
2009-01-21,65749381,24325592,204760000,213420000,508254973.0,
2009-01-22,65191924,24244298,207298000,213750000,510484222.0,
2009-01-23,65536639,24183470,210496000,214080000,514296109.0,
2009-01-24,67278711,24142918,214720000,214740000,520881629.0,
2009-01-25,68639972,24082090,218848000,215235000,526805062.0,
2009-01-26,74680395,24041722,225040000,216060000,539822117.0,
2009-01-27,77834972,23940802,230395000,216225000,548395774.0,
2009-01-28,80774890,24001354,235743000,216720000,557239244.0,
2009-01-29,85539727,24001354,240344000,217215000,567100081.0,
2009-01-30,87150322,23940802,244872000,217545000,573508124.0,
2009-01-31,87800661,23900434,249084000,217875000,578660095.0,
2009-02-01,87475053,23920618,252660000,218535000,582590671.0,
2009-02-02,87150322,23880250,256070000,219525000,586625572.0,
2009-02-03,87475053,23880250,259920000,220350000,591625303.0,
2009-02-04,87540105,23840068,263672000,221175000,596227173.0,
2009-02-05,87312578,23759704,267256000,221835000,600163282.0,
2009-02-06,87150322,23719522,270504000,222330000,603703844.0,
2009-02-07,87312578,23659343,273752000,222990000,607713921.0,
2009-02-08,87963794,23659343,277364000,223320000,612307137.0,
2009-02-09,92114276,23619349,282675000,223815000,622223625.0,
2009-02-10,92791392,23579355,287225000,224145000,627740747.0,
2009-02-11,93472154,23359940,291365000,224640000,632837094.0,
2009-02-12,94844690,23141643,296195000,224970000,639151333.0,
2009-02-13,96512000,22904739,303136000,225467000,648019739.0,
2009-02-14,96838789,22767252,308328000,225968000,653902041.0,
2009-02-15,97002489,22630138,312430000,227137000,659199627.0,
2009-02-16,96512000,22454514,314608000,228139000,661713514.0,
2009-02-17,95860857,22279619,317754000,228807000,664701476.0,
2009-02-18,95017295,22163513,321148000,229141000,667469808.0,
2009-02-19,94156580,22009165,324248000,229976000,670389745.0,
2009-02-20,93301621,21893704,327472000,230310000,672977325.0,
2009-02-21,92114276,21855372,330448000,230477000,674894648.0,
2009-02-22,91608821,21836206,333426000,230811000,677682027.0,
2009-02-23,90604004,21855372,336198000,231312000,679969376.0,
2009-02-24,89276794,21893704,337962000,231980000,681112498.0,
2009-02-25,87963794,21912870,340608000,232481000,682965664.0,
2009-02-26,87150322,21970647,342876000,232815000,684811969.0,
2009-02-27,86181361,22047683,345774000,233149000,687152044.0,
2009-02-28,84583744,22105460,347964000,233817000,688470204.0,
2009-03-01,83007540,22124811,350157000,234318000,689607351.0,
2009-03-02,80529491,22163513,352221000,234819000,689733004.0,
2009-03-03,78104508,22182864,353898000,235153000,689338372.0,
2009-03-04,75731539,22163513,355704000,235487000,689086052.0,
2009-03-05,77805064,22144162,358542000,235988000,694479226.0,
2009-03-06,83635469,22144162,364740000,236322000,706841631.0,
2009-03-07,91440789,22144162,373340000,237324000,724248951.0,
2009-03-08,93813908,22144162,380308000,239662000,735928070.0,
2009-03-09,95536500,22144162,385537000,242000000,745217662.0,
2009-03-10,96512000,22105460,389784000,243700000,752101460.0,
2009-03-11,96348910,22066942,393483000,244380000,756278852.0,
2009-03-12,95698578,22047683,396908000,245400000,760054261.0,
2009-03-13,95363199,22124811,400629000,246420000,764537010.0,
2009-03-14,94672316,22144162,403826000,247100000,767742478.0,
2009-03-15,94156580,22124811,406745000,247950000,770976391.0,
2009-03-16,93472154,22124811,409664000,248290000,773550965.0,
2009-03-17,92114276,22105460,412583000,248630000,775432736.0,
2009-03-18,89772825,22105460,414974000,249310000,776162285.0,
2009-03-19,88782762,22163513,417512000,249650000,778108275.0,
2009-03-20,87800661,22182864,419909000,250160000,780052525.0,
2009-03-21,87475053,22202215,422729000,251350000,783756268.0,
2009-03-22,87150322,22357299,426536000,251690000,787733621.0,
2009-03-23,86181361,22493400,430389000,252200000,791263761.0,
2009-03-24,84901545,22552002,433392000,252710000,793555547.0,
2009-03-25,83478168,22610604,436538000,253220000,795846772.0,
2009-03-26,84901545,22708368,440399000,254070000,802078913.0,
2009-03-27,85539727,22786880,443865000,254750000,806941607.0,
2009-03-28,85539727,22845764,447200000,255600000,811185491.0,
2009-03-29,83950707,22865392,450245000,256110000,813171099.0,
2009-03-30,83007540,22826136,453000000,256960000,815793676.0,
2009-03-31,82694845,22826136,455900000,257470000,818890981.0,
2009-04-01,82382994,22786880,459029000,257810000,822008874.0,
2009-04-02,82071985,22747624,462307000,258320000,825446609.0,
2009-04-03,82071985,22747624,465585000,258660000,829064609.0,
2009-04-04,81761815,22688740,468714000,259000000,832164555.0,
2009-04-05,81452483,22630138,471560000,259346000,834988621.0,
2009-04-06,81143987,22591070,474600000,259519000,837854057.0,
2009-04-07,80682803,22610604,477640000,260211000,841144407.0,
2009-04-08,78856679,22649672,480376000,260557000,842439351.0,
2009-04-09,79310433,22727996,482808000,260557000,845403429.0,
2009-04-10,78254535,22786880,484632000,261076000,846749415.0,
2009-04-11,77059995,22826136,486310000,261249000,847445131.0,
2009-04-12,75584931,22786880,487860000,261422000,847653811.0,
2009-04-13,73985322,22826136,489565000,261595000,847971458.0,
2009-04-14,73122832,22845764,491735000,262460000,850163596.0,
2009-04-15,75146301,22865392,494525000,262460000,854996693.0,
2009-04-16,75438523,22885020,497315000,262460000,858098543.0,
2009-04-17,74564235,22924458,499950000,262633000,860071693.0,
2009-04-18,73122835,22924458,501814000,262979000,860840293.0,
2009-04-19,71137520,23023053,504169000,263152000,861481573.0,
2009-04-20,69603966,23121830,506367000,263671000,862763796.0,
2009-04-21,67957010,23201077,508722000,263671000,863551087.0,
2009-04-22,66203006,23300220,510920000,263671000,864094226.0,
2009-04-23,65139000,23280320,512961000,263671000,865051320.0,
2009-04-24,63964586,23399750,514845000,263844000,866053336.0,
2009-04-25,62516778,23499367,516729000,264190000,866935145.0,
2009-04-26,61232704,23559358,518631000,264190000,867613062.0,
2009-04-27,59966346,23619349,520539000,264190000,868314695.0,
2009-04-28,58855382,23699431,522129000,264017000,868700813.0,
2009-04-29,57214496,23799886,524037000,263844000,868895382.0,
2009-04-30,56137385,23880250,526104000,263844000,869965635.0,
2009-05-01,55205802,24041722,527694000,263498000,870439524.0,
2009-05-02,54153445,24183470,529761000,263325000,871422915.0,
2009-05-03,52856240,24244298,531192000,263152000,871444538.0,
2009-05-04,51452398,24345963,533420000,262979000,872197361.0,
2009-05-05,50072369,24468189,534860000,262633000,872033558.0,
2009-05-06,48715774,24549946,535980000,262460000,871705720.0,
2009-05-07,47743666,24754842,537100000,262460000,872058508.0,
2009-05-08,46545469,24837058,538380000,262460000,872222527.0,
2009-05-09,45132117,24898720,539820000,262114000,871964837.0,
2009-05-10,44204506,24919372,541260000,261768000,872151878.0,
2009-05-11,43288436,24940024,542700000,261422000,872350460.0,
2009-05-12,41935677,24919372,544140000,261076000,872071049.0,
2009-05-13,40827659,24960676,545420000,260903000,872111335.0,
2009-05-14,40608135,25043284,545100000,260557000,871308419.0,
2009-05-15,41601000,25085000,544780000,260211000,871677000.0,
2009-05-16,42835000,25126000,544300000,259865000,872126000.0,
2009-05-17,43061000,25105000,543820000,259519000,871505000.0,
2009-05-18,43288000,25167000,543340000,259000000,870795000.0,
2009-05-19,43516000,25292000,542860000,258660000,870328000.0,
2009-05-20,43860000,25354000,542380000,258320000,869914000.0,
2009-05-21,44089000,25417000,541740000,257810000,869056000.0,
2009-05-22,44435000,25313000,540940000,257300000,867988000.0,
2009-05-23,44783000,25438000,540460000,256790000,867471000.0,
2009-05-24,45483000,25375000,539660000,256620000,867138000.0,
2009-05-25,46190000,25354000,539180000,255940000,866664000.0,
2009-05-26,46545000,25313000,538700000,255770000,866328000.0,
2009-05-27,47262000,25250000,537580000,255600000,865692000.0,
2009-05-28,47623000,25292000,536780000,255260000,864955000.0,
2009-05-29,47744000,25230000,535820000,254920000,863714000.0,
2009-05-30,47744000,25271000,534860000,254750000,862625000.0,
2009-05-31,47744000,25271000,533900000,254240000,861155000.0,
2009-06-01,48472000,25292000,532941000,254070000,860775000.0,
2009-06-02,48716000,25354000,531987000,253560000,859617000.0,
2009-06-03,48961000,25375000,530715000,253390000,858441000.0,
2009-06-04,49576000,25417000,530079000,253050000,858122000.0,
2009-06-05,49948000,25459000,529443000,252710000,857560000.0,
2009-06-06,49948000,25584000,528489000,252370000,856391000.0,
2009-06-07,50072000,25668000,527376000,251860000,854976000.0,
2009-06-08,50322000,25710000,526263000,251520000,853815000.0,
2009-06-09,50697000,25689000,524673000,251180000,852239000.0,
2009-06-10,50948000,25668000,523719000,250840000,851175000.0,
2009-06-11,51200000,25605000,522447000,250670000,849922000.0,
2009-06-12,51326000,25542000,521334000,250160000,848362000.0,
2009-06-13,51452000,25417000,520062000,249820000,846751000.0,
2009-06-14,51579000,25375000,518949000,249480000,845383000.0,
2009-06-15,51833000,25396000,517677000,248800000,843706000.0,
2009-06-16,51960000,25396000,516415000,248630000,842401000.0,
2009-06-17,52088000,25354000,515159000,248460000,841061000.0,
2009-06-18,52343000,25292000,513903000,248120000,839658000.0,
2009-06-19,52471000,25209000,512647000,247780000,838107000.0,
2009-06-23,52985000,25064000,507780000,246080000,831909000.0,
2009-06-24,53243000,25002000,506367000,245910000,830522000.0,
2009-06-25,53502000,25023000,504954000,245740000,829219000.0,
2009-06-26,53632000,24981000,503541000,245060000,827214000.0,
2009-06-27,53762000,24940000,501971000,244550000,825223000.0,
2009-06-28,53892000,24940000,500725000,244210000,823767000.0,
2009-06-29,54023000,24961000,499485000,243870000,822339000.0,
2009-06-30,54153000,25043000,498245000,243530000,820971000.0,
2009-07-01,54153000,25002000,497005000,243190000,819350000.0,
2009-07-02,52856000,25002000,497160000,242510000,817528000.0,
2009-07-03,51074000,24981000,497315000,242000000,815370000.0,
2009-07-04,49700000,24940000,498400000,241332000,814372000.0,
2009-07-05,47744000,24981000,499175000,240497000,812397000.0,
2009-07-06,46071000,25085000,499795000,239996000,810947000.0,
2009-07-07,44899000,25126000,500725000,239662000,810412000.0,
2009-07-08,43061000,25126000,501500000,239161000,808848000.0,
2009-07-09,41269000,25147000,502128000,238827000,807371000.0,
2009-07-10,39737000,25167000,502599000,238159000,805662000.0,
2009-07-11,39845000,25126000,501190000,237491000,803652000.0,
2009-07-12,39954000,25105000,499950000,236823000,801832000.0,
2009-07-13,40062000,25147000,498710000,236155000,800074000.0,
2009-07-14,40280000,25167000,497160000,234986000,797593000.0,
2009-07-15,40608000,25167000,495610000,234151000,795536000.0,
2009-07-16,40828000,25147000,494215000,233483000,793673000.0,
2009-07-17,40828000,25105000,492665000,232648000,791246000.0,
2009-07-18,40938000,25043000,491270000,231980000,789231000.0,
2009-07-19,41048000,24981000,489875000,231312000,787216000.0,
2009-07-20,41158000,25043000,488480000,230644000,785325000.0,
2009-07-22,41269000,24919000,485392000,228974000,780554000.0,
2009-07-23,41313000,24899000,483872000,228306000,778390000.0,
2009-07-24,41379000,24837000,482352000,227304000,775872000.0,
2009-07-25,41379000,24755000,480984000,226636000,773754000.0,
2009-07-26,40718000,24652000,479616000,226135000,771121000.0,
2009-07-27,40718000,24611000,477944000,225467000,768740000.0,
2009-07-28,40828000,24611000,476424000,224640000,766503000.0,
2009-07-29,40828000,24550000,474752000,223980000,764110000.0,
2009-07-30,40828000,24468000,473384000,223155000,761835000.0,
2009-07-31,40828000,24407000,471864000,222330000,759429000.0,
2009-08-04,40828000,24305000,466181000,219195000,750509000.0,
2009-08-05,40828000,24265000,464691000,218535000,748319000.0,
2009-08-06,40938000,24224000,463201000,217710000,746073000.0,
2009-08-07,41048000,24082000,461860000,216885000,743875000.0,
2009-08-08,41092000,24062000,460519000,216225000,741898000.0,
2009-08-09,41136000,24042000,459178000,215400000,739756000.0,
2009-08-10,41158000,24022000,457688000,214575000,737443000.0,
2009-08-11,41158000,24001000,456496000,213750000,735405000.0,
2009-08-12,41269000,23900000,455030000,212925000,733124000.0,
2009-08-13,41379000,23800000,453725000,212265000,731169000.0,
2009-08-14,41379000,23800000,452565000,211605000,729349000.0,
2009-08-15,41490000,23760000,451405000,210945000,727600000.0,
2009-08-16,41557000,23659000,450100000,210120000,725436000.0,
2009-08-17,41601000,23639000,448795000,209460000,723495000.0,
2009-08-18,41601000,23639000,447345000,209130000,721715000.0,
2009-08-19,41601000,23599000,445895000,208800000,719895000.0,
2009-08-20,41601000,23559000,444445000,208311000,717916000.0,
2009-08-21,41713000,23499000,442995000,207333000,715540000.0,
2009-08-22,41713000,23440000,441400000,206518000,713071000.0,
2009-08-23,41757000,23380000,440399000,205866000,711402000.0,
2009-08-24,41802000,23320000,438969000,205214000,709305000.0,
2009-08-25,41802000,23161000,437396000,204725000,707084000.0,
2009-08-26,41936000,23062000,436395000,204236000,705629000.0,
2009-08-27,41980000,22984000,435108000,203747000,703819000.0,
2009-08-28,42003000,23679000,433678000,203258000,702618000.0,
2009-08-29,42047000,23720000,432248000,202443000,700458000.0,
2009-08-30,42271000,23699000,430961000,201791000,698722000.0,
2009-08-31,42384000,23699000,429674000,201465000,697222000.0,
2009-09-01,42496000,23699000,428244000,200813000,695252000.0,
2009-09-02,42609000,23740000,426959000,200324000,693632000.0,
2009-09-03,42722000,23760000,425690000,199672000,691844000.0,
2009-09-04,42722000,23780000,424421000,199020000,689943000.0,
2009-09-05,42722000,23800000,423152000,198531000,688205000.0,
2009-09-06,42722000,23780000,421883000,198042000,686427000.0,
2009-09-07,42835000,23820000,420755000,198042000,685452000.0,
2009-09-08,42835000,23941000,419204000,197716000,683696000.0,
2009-09-09,42835000,24123000,417794000,197553000,682305000.0,
2009-09-10,42835000,24224000,416384000,197227000,680670000.0,
2009-09-11,42835000,24244000,415115000,197227000,679421000.0,
2009-09-12,42880000,24346000,413846000,197390000,678462000.0,
2009-09-13,42903000,24817000,412444000,197390000,677554000.0,
2009-09-14,43288000,25542000,411193000,197227000,677250000.0,
2009-09-15,43516000,25043000,409942000,197227000,675728000.0,
2009-09-16,43745000,25105000,408830000,196901000,674581000.0,
2009-09-17,43860000,25147000,407718000,195923000,672648000.0,
2009-09-18,43974000,25167000,406606000,196575000,672322000.0,
2009-09-19,44089000,25167000,405494000,196412000,671162000.0,
2009-09-20,44158000,25209000,404243000,196412000,670022000.0,
2009-09-21,44205000,25271000,403131000,196412000,669019000.0,
2009-09-22,44205000,25271000,401741000,196412000,667629000.0,
2009-09-23,44205000,25292000,400629000,196086000,666212000.0,
2009-09-24,44205000,25271000,399378000,195923000,664777000.0,
2009-09-25,44205000,25292000,398141000,195760000,663398000.0,
2009-09-26,44205000,25271000,396908000,195760000,662144000.0,
2009-09-27,44320000,25313000,395401000,195923000,660957000.0,
2009-09-28,44320000,25354000,394168000,196086000,659928000.0,
2009-09-29,44320000,25375000,392935000,195923000,658553000.0,
2009-09-30,44320000,25417000,391565000,195597000,656899000.0,
2009-10-01,44320000,25334000,390195000,195434000,655283000.0,
2009-10-02,44320000,25271000,388962000,195434000,653987000.0,
2009-10-03,44435000,25230000,387455000,195271000,652391000.0,
2009-10-04,44551000,25334000,385811000,195108000,650804000.0,
2009-10-05,44899000,25375000,384462000,194945000,649681000.0,
2009-10-06,45132000,25459000,383256000,194782000,648629000.0,
2009-10-07,45132000,25480000,382050000,194619000,647281000.0,
2009-10-08,45132000,25480000,380844000,194456000,645912000.0,
2009-10-09,45132000,25480000,379772000,194293000,644677000.0,
2009-10-10,45132000,25459000,378700000,194130000,643421000.0,
2009-10-11,45132000,25396000,377494000,193967000,641989000.0,
2009-10-12,45132000,25354000,376556000,193804000,640846000.0,
2009-10-13,45366000,25354000,375886000,193804000,640410000.0,
2009-10-14,45600000,25459000,376422000,193641000,641122000.0,
2009-10-15,45718000,25521000,376154000,193478000,640871000.0,
2009-10-16,46427000,25626000,376690000,193315000,642058000.0,
2009-10-17,46545000,25857000,376958000,194293000,643653000.0,
2009-10-18,47142000,25899000,377226000,194456000,644723000.0,
2009-10-19,50697000,25962000,377092000,194130000,647881000.0,
2009-10-20,52728000,25899000,376824000,193967000,649418000.0,
2009-10-21,53762000,25878000,376556000,194130000,650326000.0,
2009-10-22,52728000,25815000,377494000,194293000,650330000.0,
2009-10-23,52215000,25731000,378834000,194293000,651073000.0,
2009-10-24,50697000,25689000,380040000,194293000,650719000.0,
2009-10-25,48961000,25689000,381782000,194782000,651214000.0,
2009-10-26,47262000,25836000,383390000,195434000,651922000.0,
2009-10-27,46071000,25962000,385537000,195434000,653004000.0,
2009-10-28,44435000,26005000,389099000,195271000,654810000.0,
2009-10-29,44435000,26005000,391702000,195271000,657413000.0,
2009-10-30,43061000,26005000,393894000,195108000,658068000.0,
2009-10-31,41936000,25984000,394990000,195108000,658018000.0,
2009-11-01,40828000,25984000,396086000,195271000,658169000.0,
2009-11-02,39737000,25962000,397045000,195597000,658341000.0,
2009-11-03,38282000,25899000,398141000,195597000,657919000.0,
2009-11-04,40828000,26005000,402297000,195597000,664727000.0,
2009-11-05,41490000,25984000,405077000,195923000,668474000.0,
2009-11-06,42609000,25899000,407023000,195923000,671454000.0,
2009-11-07,41713000,25836000,408969000,195923000,672441000.0,
2009-11-08,40389000,25773000,410915000,196086000,673163000.0,
2009-11-09,38522000,25773000,412722000,196086000,673103000.0,
2009-11-10,39006000,25731000,414692000,196412000,675841000.0,
2009-11-11,42496000,25710000,418358000,196738000,683302000.0,
2009-11-12,44205000,25668000,422306000,196901000,689080000.0,
2009-11-13,45366000,25584000,424985000,197064000,692999000.0,
2009-11-14,44899000,25563000,426818000,197227000,694507000.0,
2009-11-15,43516000,25521000,428530000,197390000,694957000.0,
2009-11-16,42384000,25417000,430389000,197390000,695580000.0,
2009-11-17,41713000,25396000,432105000,197553000,696767000.0,
2009-11-18,40389000,25375000,433678000,197553000,696995000.0,
2009-11-19,39006000,25313000,434965000,197716000,697000000.0,
2009-11-20,38043000,25230000,436252000,197716000,697241000.0,
2009-11-21,36390000,25126000,437253000,197553000,696322000.0,
2009-11-22,34552000,25105000,438254000,197553000,695464000.0,
2009-11-23,32766000,25064000,439541000,197553000,694924000.0,
